"","ID","Team","Opponent","Half","Minute","Event_Type","Tackle_Type","Outcome","Start_X","Start_Y","pitch_location","pitch_width"
"1036","7","Billingham","Macclesfield","First Half",00:12:15,"Tackle","Successful","Dominant",24.58,41.35,"Own 22 to Halfway","Between 15's"
"1037","15","Billingham","Macclesfield","First Half",00:15:49,"Tackle","Successful","Neutral",65.75,64.46,"Halfway to Opposition 22","Upper 15"
"1038","3","Billingham","Macclesfield","First Half",00:15:56,"Tackle","Successful","Neutral",66.38,49.43,"Halfway to Opposition 22","Between 15's"
"1039","7","Billingham","Macclesfield","First Half",00:16:02,"Tackle","Successful","Neutral",66.17,59.08,"Halfway to Opposition 22","Upper 15"
"1040","29","Billingham","Macclesfield","First Half",00:16:10,"Tackle","Successful","Neutral",67.22,56.5,"Halfway to Opposition 22","Upper 15"
"1041","3","Billingham","Macclesfield","First Half",00:16:10,"Tackle","Assist","Neutral",65.75,56.61,"Halfway to Opposition 22","Upper 15"
"1042","9","Billingham","Macclesfield","First Half",00:16:54,"Tackle","Successful","Neutral",84.98,33.95,"Oppostion 22","Between 15's"
"1043","4","Billingham","Macclesfield","First Half",00:17:03,"Tackle","Successful","Neutral",85.19,22.84,"Oppostion 22","Between 15's"
"1044","3","Billingham","Macclesfield","First Half",00:19:26,"Tackle","Successful","Neutral",55.72,32.6,"Halfway to Opposition 22","Between 15's"
"1045","29","Billingham","Macclesfield","First Half",00:19:38,"Tackle","Successful","Neutral",51.54,63.34,"Halfway to Opposition 22","Upper 15"
"1046","3","Billingham","Macclesfield","First Half",00:19:43,"Tackle","Missed","Passive",54.88,43.6,"Halfway to Opposition 22","Between 15's"
"1047","18","Billingham","Macclesfield","First Half",00:19:43,"Tackle","Successful","Neutral",54.68,40.57,"Halfway to Opposition 22","Between 15's"
"1048","5","Billingham","Macclesfield","First Half",00:19:44,"Tackle","Assist","Neutral",54.68,41.13,"Halfway to Opposition 22","Between 15's"
"1049","10","Billingham","Macclesfield","First Half",00:21:19,"Tackle","Missed","Passive",18.73,49.88,"Own 22","Between 15's"
"1050","2","Billingham","Macclesfield","First Half",00:21:21,"Tackle","Missed","Passive",11.2,56.27,"Own 22","Upper 15"
"1051","14","Billingham","Macclesfield","First Half",00:21:22,"Tackle","Missed","Passive",4.93000000000001,63.9,"Own 22","Upper 15"
"1052","29","Billingham","Macclesfield","First Half",00:22:56,"Tackle","Successful","Neutral",73.9,51.67,"Halfway to Opposition 22","Between 15's"
"1053","5","Billingham","Macclesfield","First Half",00:23:04,"Tackle","Successful","Neutral",75.58,34.51,"Halfway to Opposition 22","Between 15's"
"1054","3","Billingham","Macclesfield","First Half",00:25:07,"Tackle","Successful","Neutral",95.01,9.49,"Oppostion 22","Lower 15"
"1055","7","Billingham","Macclesfield","First Half",00:25:07,"Tackle","Assist","Neutral",94.8,9.49,"Oppostion 22","Lower 15"
"1056","2","Billingham","Macclesfield","First Half",00:32:41,"Tackle","Successful","Neutral",90,44.27,"Oppostion 22","Between 15's"
"1057","35","Billingham","Macclesfield","First Half",00:32:41,"Tackle","Assist","Neutral",88.74,43.6,"Oppostion 22","Between 15's"
"1058","12","Billingham","Macclesfield","First Half",00:34:05,"Tackle","Successful","Neutral",39.63,33.83,"Own 22 to Halfway","Between 15's"
"1059","5","Billingham","Macclesfield","First Half",00:34:12,"Tackle","Successful","Neutral",37.33,49.32,"Own 22 to Halfway","Between 15's"
"1060","4","Billingham","Macclesfield","First Half",00:34:12,"Tackle","Assist","Neutral",37.75,49.77,"Own 22 to Halfway","Between 15's"
"1061","7","Billingham","Macclesfield","First Half",00:34:17,"Tackle","Successful","Neutral",36.7,37.42,"Own 22 to Halfway","Between 15's"
"1062","9","Billingham","Macclesfield","First Half",00:34:30,"Tackle","Missed","Passive",64.5,23.18,"Halfway to Opposition 22","Between 15's"
"1063","7","Billingham","Macclesfield","First Half",00:34:33,"Tackle","Successful","Neutral",55.72,39.56,"Halfway to Opposition 22","Between 15's"
"1064","7","Billingham","Macclesfield","First Half",00:37:27,"Tackle","Missed","Neutral",63.24,9.04,"Halfway to Opposition 22","Lower 15"
"1065","35","Billingham","Macclesfield","First Half",00:37:29,"Tackle","Successful","Neutral",56.97,10.61,"Halfway to Opposition 22","Lower 15"
"1066","7","Billingham","Sheffield Tigers","First Half",00:01:46,"Tackle","Missed","Passive",68.47,55.94,"Halfway to Opposition 22","Upper 15"
"1067","2","Billingham","Sheffield Tigers","First Half",00:01:47,"Tackle","Missed","Passive",68.05,52.46,"Halfway to Opposition 22","Between 15's"
"1068","3","Billingham","Sheffield Tigers","First Half",00:01:49,"Tackle","Successful","Neutral",65.54,47.75,"Halfway to Opposition 22","Between 15's"
"1069","10","Billingham","Sheffield Tigers","First Half",00:01:59,"Tackle","Successful","Neutral",63.24,5.45,"Halfway to Opposition 22","Lower 15"
"1070","13","Billingham","Sheffield Tigers","First Half",00:02:00,"Tackle","Assist","Neutral",58.86,5.45,"Halfway to Opposition 22","Lower 15"
"1071","15","Billingham","Sheffield Tigers","First Half",00:08:50,"Tackle","Missed","Passive",33.36,58.63,"Own 22 to Halfway","Upper 15"
"1072","27","Billingham","Sheffield Tigers","First Half",00:08:50,"Tackle","Successful","Neutral",33.36,57.51,"Own 22 to Halfway","Upper 15"
"1073","7","Billingham","Sheffield Tigers","First Half",00:08:54,"Tackle","Successful","Neutral",31.06,64.91,"Own 22 to Halfway","Upper 15"
"1074","27","Billingham","Sheffield Tigers","First Half",00:08:55,"Tackle","Assist","Neutral",30.22,64.46,"Own 22 to Halfway","Upper 15"
"1075","3","Billingham","Sheffield Tigers","First Half",00:09:03,"Tackle","Missed","Passive",37.75,37.31,"Own 22 to Halfway","Between 15's"
"1076","1","Billingham","Sheffield Tigers","First Half",00:09:03,"Tackle","Successful","Neutral",37.12,35.63,"Own 22 to Halfway","Between 15's"
"1077","2","Billingham","Sheffield Tigers","First Half",00:09:11,"Tackle","Missed","Passive",35.66,20.59,"Own 22 to Halfway","Between 15's"
"1078","7","Billingham","Sheffield Tigers","First Half",00:11:01,"Tackle","Successful","Neutral",69.72,50.1,"Halfway to Opposition 22","Between 15's"
"1079","13","Billingham","Sheffield Tigers","First Half",00:13:03,"Tackle","Missed","Neutral",77.67,34.28,"Halfway to Opposition 22","Between 15's"
"1080","13","Billingham","Sheffield Tigers","First Half",00:13:08,"Tackle","Successful","Neutral",55.09,5.22,"Halfway to Opposition 22","Lower 15"
"1081","27","Billingham","Sheffield Tigers","First Half",00:27:38,"Tackle","Successful","Neutral",74.74,37.65,"Halfway to Opposition 22","Between 15's"
"1082","2","Billingham","Sheffield Tigers","First Half",00:27:38,"Tackle","Assist","Neutral",74.95,37.42,"Halfway to Opposition 22","Between 15's"
"1083","9","Billingham","Sheffield Tigers","First Half",00:30:26,"Tackle","Successful","Neutral",76.83,47.63,"Halfway to Opposition 22","Between 15's"
"1084","10","Billingham","Sheffield Tigers","First Half",00:30:27,"Tackle","Assist","Neutral",74.32,42.25,"Halfway to Opposition 22","Between 15's"
"1085","12","Billingham","Sheffield Tigers","First Half",00:30:28,"Tackle","Assist","Neutral",74.11,42.25,"Halfway to Opposition 22","Between 15's"
"1086","27","Billingham","Sheffield Tigers","First Half",00:30:38,"Tackle","Successful","Dominant",48.41,5.45,"Own 22 to Halfway","Lower 15"
"1087","13","Billingham","Sheffield Tigers","First Half",00:30:38,"Tackle","Assist","Neutral",49.03,5.22,"Own 22 to Halfway","Lower 15"
"1088","9","Billingham","Sheffield Tigers","First Half",00:31:48,"Tackle","Successful","Neutral",11.2,8.03,"Own 22","Lower 15"
"1089","1","Billingham","Sheffield Tigers","First Half",00:31:54,"Tackle","Successful","Neutral",12.04,14.99,"Own 22","Lower 15"
"1090","10","Billingham","Sheffield Tigers","First Half",00:31:54,"Tackle","Assist","Neutral",10.37,14.99,"Own 22","Lower 15"
"1091","29","Billingham","Sheffield Tigers","First Half",00:32:00,"Tackle","Successful","Neutral",11.83,22.5,"Own 22","Between 15's"
"1092","12","Billingham","Sheffield Tigers","First Half",00:32:00,"Tackle","Assist","Neutral",12.04,23.29,"Own 22","Between 15's"
"1093","35","Billingham","Sheffield Tigers","First Half",00:32:06,"Tackle","Successful","Neutral",14.96,37.65,"Own 22","Between 15's"
"1094","35","Billingham","Sheffield Tigers","First Half",00:35:56,"Tackle","Successful","Neutral",77.88,14.54,"Halfway to Opposition 22","Lower 15"
"1095","13","Billingham","Sheffield Tigers","First Half",00:35:57,"Tackle","Assist","Neutral",77.46,14.42,"Halfway to Opposition 22","Lower 15"
"1096","35","Billingham","Sheffield Tigers","First Half",00:36:01,"Tackle","Missed","Passive",75.16,7.02,"Halfway to Opposition 22","Lower 15"
"1097","27","Billingham","Sheffield Tigers","First Half",00:36:05,"Tackle","Missed","Passive",68.47,4.78,"Halfway to Opposition 22","Lower 15"
"1098","5","Billingham","Sheffield Tigers","First Half",00:36:05,"Tackle","Successful","Neutral",67.22,5,"Halfway to Opposition 22","Lower 15"
"1099","29","Billingham","Sheffield Tigers","First Half",00:36:13,"Tackle","Successful","Neutral",73.07,19.47,"Halfway to Opposition 22","Between 15's"
"1100","1","Billingham","Sheffield Tigers","First Half",00:36:26,"Tackle","Missed","Passive",61.15,67.16,"Halfway to Opposition 22","Upper 15"
"1101","5","Billingham","Sheffield Tigers","First Half",00:37:20,"Tackle","Missed","Passive",21.03,60.54,"Own 22","Upper 15"
"1102","17","Billingham","Sheffield Tigers","First Half",00:37:20,"Tackle","Successful","Neutral",19.56,58.97,"Own 22","Upper 15"
"1103","7","Billingham","Sheffield Tigers","First Half",00:37:32,"Tackle","Successful","Neutral",25.62,22.39,"Own 22 to Halfway","Between 15's"
"1104","29","Billingham","Sheffield Tigers","First Half",00:39:04,"Tackle","Successful","Neutral",3.05,53.69,"Own 22","Between 15's"
"1105","17","Billingham","Sheffield Tigers","First Half",00:39:11,"Tackle","Successful","Neutral",0.540000000000006,50.89,"Own 22","Between 15's"
"1106","31","Billingham","Sheffield Tigers","First Half",00:39:15,"Tackle","Successful","Neutral",1.38,49.65,"Own 22","Between 15's"
"1107","15","Billingham","Sheffield Tigers","First Half",00:39:23,"Tackle","Missed","Passive",12.04,10.5,"Own 22","Lower 15"
"1108","27","Billingham","Sheffield Tigers","First Half",00:39:24,"Tackle","Successful","Neutral",10.37,12.63,"Own 22","Lower 15"
"1109","2","Billingham","Sheffield Tigers","First Half",00:42:09,"Tackle","Successful","Neutral",30.64,15.99,"Own 22 to Halfway","Between 15's"
"1110","1","Billingham","Sheffield Tigers","First Half",00:42:10,"Tackle","Assist","Neutral",30.85,15.77,"Own 22 to Halfway","Between 15's"
"1111","29","Billingham","Sheffield Tigers","First Half",00:42:16,"Tackle","Successful","Neutral",22.7,0.290000000000006,"Own 22 to Halfway","Lower 15"
"1112","13","Billingham","Sheffield Tigers","First Half",00:42:17,"Tackle","Assist","Neutral",21.03,0.400000000000006,"Own 22","Lower 15"
"1113","29","Billingham","Sheffield","First Half",00:00:13,"Tackle","Successful","Neutral",76.26,60.01,"Halfway to Opposition 22","Upper 15"
"1114","10","Billingham","Sheffield","First Half",00:00:24,"Tackle","Missed","Passive",73.77,9.29,"Halfway to Opposition 22","Lower 15"
"1115","5","Billingham","Sheffield","First Half",00:00:25,"Tackle","Successful","Neutral",72.52,10.3,"Halfway to Opposition 22","Lower 15"
"1116","30","Billingham","Sheffield","First Half",00:00:26,"Tackle","Assist","Neutral",69.29,10.08,"Halfway to Opposition 22","Lower 15"
"1117","1","Billingham","Sheffield","First Half",00:00:33,"Tackle","Successful","Neutral",72.36,23.09,"Halfway to Opposition 22","Between 15's"
"1118","7","Billingham","Sheffield","First Half",00:00:37,"Tackle","Missed","Passive",65.61,22.87,"Halfway to Opposition 22","Between 15's"
"1119","9","Billingham","Sheffield","First Half",00:00:39,"Tackle","Successful","Neutral",59.77,28.59,"Halfway to Opposition 22","Between 15's"
"1120","30","Billingham","Sheffield","First Half",00:00:39,"Tackle","Assist","Neutral",59.92,28.03,"Halfway to Opposition 22","Between 15's"
"1121","24","Billingham","Sheffield","First Half",00:01:49,"Tackle","Offload Allowed","Neutral",46.72,0.650000000000006,"Own 22 to Halfway","Lower 15"
"1122","15","Billingham","Sheffield","First Half",00:01:50,"Tackle","Successful","Neutral",42.26,4.81,"Own 22 to Halfway","Lower 15"
"1123","5","Billingham","Sheffield","First Half",00:02:02,"Tackle","Missed","Passive",49.48,55.52,"Own 22 to Halfway","Upper 15"
"1124","30","Billingham","Sheffield","First Half",00:02:04,"Tackle","Missed","Passive",44.87,64.94,"Own 22 to Halfway","Upper 15"
"1125","4","Billingham","Sheffield","First Half",00:02:04,"Tackle","Successful","Passive",39.81,65.5,"Own 22 to Halfway","Upper 15"
"1126","10","Billingham","Sheffield","First Half",00:02:13,"Tackle","Successful","Neutral",40.88,32.52,"Own 22 to Halfway","Between 15's"
"1127","7","Billingham","Sheffield","First Half",00:02:14,"Tackle","Assist","Neutral",39.04,33.75,"Own 22 to Halfway","Between 15's"
"1128","13","Billingham","Sheffield","First Half",00:02:23,"Tackle","Successful","Neutral",33.51,13.78,"Own 22 to Halfway","Lower 15"
"1129","24","Billingham","Sheffield","First Half",00:02:23,"Tackle","Assist","Neutral",33.51,14.45,"Own 22 to Halfway","Lower 15"
"1130","29","Billingham","Sheffield","First Half",00:02:31,"Tackle","Missed","Passive",31.82,19.5,"Own 22 to Halfway","Between 15's"
"1131","3","Billingham","Sheffield","First Half",00:02:32,"Tackle","Successful","Neutral",30.44,21.19,"Own 22 to Halfway","Between 15's"
"1132","7","Billingham","Sheffield","First Half",00:02:33,"Tackle","Assist","Neutral",30.29,20.63,"Own 22 to Halfway","Between 15's"
"1133","24","Billingham","Sheffield","First Half",00:02:42,"Tackle","Missed","Passive",14.93,0.540000000000006,"Own 22","Lower 15"
"1134","13","Billingham","Sheffield","First Half",00:02:43,"Tackle","Missed","Passive",9.86,0.769999999999996,"Own 22","Lower 15"
"1135","10","Billingham","Sheffield","First Half",00:06:15,"Tackle","Missed","Passive",26.45,53.95,"Own 22 to Halfway","Between 15's"
"1136","14","Billingham","Sheffield","First Half",00:06:17,"Tackle","Successful","Neutral",9.70999999999999,61.02,"Own 22","Upper 15"
"1137","29","Billingham","Sheffield","First Half",00:06:19,"Tackle","Assist","Neutral",9.86,60.34,"Own 22","Upper 15"
"1138","13","Billingham","Sheffield","First Half",00:06:30,"Tackle","Successful","Neutral",7.69,32.29,"Own 22","Between 15's"
"1139","5","Billingham","Sheffield","First Half",00:06:33,"Tackle","Assist","Neutral",2.65000000000001,29.71,"Own 22","Between 15's"
"1140","30","Billingham","Sheffield","First Half",00:06:41,"Tackle","Successful","Neutral",5.2,12.77,"Own 22","Lower 15"
"1141","10","Billingham","Sheffield","First Half",00:06:41,"Tackle","Assist","Neutral",4.70999999999999,13.22,"Own 22","Lower 15"
"1142","3","Billingham","Sheffield","First Half",00:06:47,"Tackle","Successful","Neutral",5.05,29.38,"Own 22","Between 15's"
"1143","12","Billingham","Sheffield","First Half",00:12:33,"Tackle","Successful","Neutral",71.46,38.13,"Halfway to Opposition 22","Between 15's"
"1144","1","Billingham","Sheffield","First Half",00:12:47,"Tackle","Missed","Passive",64.12,5.03,"Halfway to Opposition 22","Lower 15"
"1145","24","Billingham","Sheffield","First Half",00:12:47,"Tackle","Missed","Passive",63.81,4.81,"Halfway to Opposition 22","Lower 15"
"1146","10","Billingham","Sheffield","First Half",00:12:49,"Tackle","Successful","Neutral",59.07,7.16,"Halfway to Opposition 22","Lower 15"
"1147","37","Billingham","Sheffield","First Half",00:12:56,"Tackle","Successful","Neutral",60.29,26.91,"Halfway to Opposition 22","Between 15's"
"1148","30","Billingham","Sheffield","First Half",00:13:06,"Tackle","Successful","Neutral",64.73,56.42,"Halfway to Opposition 22","Upper 15"
"1149","7","Billingham","Sheffield","First Half",00:14:14,"Tackle","Successful","Neutral",62.28,44.41,"Halfway to Opposition 22","Between 15's"
"1150","30","Billingham","Sheffield","First Half",00:14:20,"Tackle","Successful","Neutral",61.36,27.13,"Halfway to Opposition 22","Between 15's"
"1151","13","Billingham","Sheffield","First Half",00:14:26,"Tackle","Successful","Passive",54.78,6.38,"Halfway to Opposition 22","Lower 15"
"1152","7","Billingham","Sheffield","First Half",00:14:28,"Tackle","Assist","Neutral",51.11,6.26,"Halfway to Opposition 22","Lower 15"
"1153","10","Billingham","Sheffield","First Half",00:14:34,"Tackle","Successful","Neutral",54.78,27.24,"Halfway to Opposition 22","Between 15's"
"1154","30","Billingham","Sheffield","First Half",00:14:34,"Tackle","Assist","Neutral",54.78,26.91,"Halfway to Opposition 22","Between 15's"
"1155","24","Billingham","Sheffield","First Half",00:14:43,"Tackle","Successful","Neutral",35.19,0.650000000000006,"Own 22 to Halfway","Lower 15"
"1156","12","Billingham","Sheffield","First Half",00:14:48,"Tackle","Missed","Passive",24.94,5.03,"Own 22 to Halfway","Lower 15"
"1157","12","Billingham","Sheffield","First Half",00:20:27,"Tackle","Missed","Passive",63.81,51.25,"Halfway to Opposition 22","Between 15's"
"1158","10","Billingham","Sheffield","First Half",00:20:29,"Tackle","Missed","Passive",54.02,42.5,"Halfway to Opposition 22","Between 15's"
"1159","9","Billingham","Sheffield","First Half",00:20:30,"Tackle","Missed","Passive",50.8,44.19,"Halfway to Opposition 22","Between 15's"
"1160","24","Billingham","Sheffield","First Half",00:20:31,"Tackle","Successful","Neutral",50.04,46.88,"Halfway to Opposition 22","Between 15's"
"1161","12","Billingham","Sheffield","First Half",00:20:32,"Tackle","Assist","Neutral",50.34,46.54,"Halfway to Opposition 22","Between 15's"
"1162","5","Billingham","Sheffield","First Half",00:20:39,"Tackle","Successful","Neutral",52.64,38.58,"Halfway to Opposition 22","Between 15's"
"1163","30","Billingham","Sheffield","First Half",00:20:40,"Tackle","Assist","Neutral",52.64,37.34,"Halfway to Opposition 22","Between 15's"
"1164","4","Billingham","Sheffield","First Half",00:20:39,"Tackle","Assist","Neutral",53.1,36.78,"Halfway to Opposition 22","Between 15's"
"1165","24","Billingham","Sheffield","First Half",00:22:22,"Tackle","Offload Allowed","Neutral",50.19,5.03,"Halfway to Opposition 22","Lower 15"
"1166","15","Billingham","Sheffield","First Half",00:22:24,"Tackle","Successful","Neutral",43.46,1.78,"Own 22 to Halfway","Lower 15"
"1167","37","Billingham","Sheffield","First Half",00:22:30,"Tackle","Missed","Passive",43.46,13.33,"Own 22 to Halfway","Lower 15"
"1168","29","Billingham","Sheffield","First Half",00:22:31,"Tackle","Successful","Neutral",40.24,12.88,"Own 22 to Halfway","Lower 15"
"1169","24","Billingham","Sheffield","First Half",00:22:31,"Tackle","Assist","Neutral",39.94,12.55,"Own 22 to Halfway","Lower 15"
"1170","5","Billingham","Sheffield","First Half",00:22:38,"Tackle","Successful","Neutral",40.09,41.83,"Own 22 to Halfway","Between 15's"
"1171","30","Billingham","Sheffield","First Half",00:22:39,"Tackle","Assist","Neutral",38.25,44.86,"Own 22 to Halfway","Between 15's"
"1172","10","Billingham","Sheffield","First Half",00:22:49,"Tackle","Missed","Passive",38.1,55.41,"Own 22 to Halfway","Upper 15"
"1173","3","Billingham","Sheffield","First Half",00:22:50,"Tackle","Missed","Passive",35.65,52.49,"Own 22 to Halfway","Between 15's"
"1174","9","Billingham","Sheffield","First Half",00:22:51,"Tackle","Missed","Passive",28.46,51.48,"Own 22 to Halfway","Between 15's"
"1175","30","Billingham","Sheffield","First Half",00:22:53,"Tackle","Missed","Passive",17.14,39.47,"Own 22","Between 15's"
"1176","12","Billingham","Sheffield","First Half",00:22:55,"Tackle","Successful","Neutral",7.95,32.63,"Own 22","Between 15's"
"1177","15","Billingham","Sheffield","First Half",00:22:57,"Tackle","Missed","Passive",6.88,29.71,"Own 22","Between 15's"
"1178","30","Billingham","Sheffield","First Half",00:24:36,"Tackle","Successful","Neutral",65.19,47.44,"Halfway to Opposition 22","Between 15's"
"1179","3","Billingham","Sheffield","First Half",00:24:37,"Tackle","Assist","Neutral",64.58,47.33,"Halfway to Opposition 22","Between 15's"
"1180","37","Billingham","Sheffield","First Half",00:24:40,"Tackle","Successful","Neutral",63.05,45.53,"Halfway to Opposition 22","Between 15's"
"1181","4","Billingham","Sheffield","First Half",00:24:45,"Tackle","Successful","Neutral",60.29,28.59,"Halfway to Opposition 22","Between 15's"
"1182","7","Billingham","Sheffield","First Half",00:24:45,"Tackle","Assist","Neutral",60.44,28.37,"Halfway to Opposition 22","Between 15's"
"1183","1","Billingham","Sheffield","First Half",00:27:58,"Tackle","Missed","Passive",79.27,13.78,"Oppostion 22","Lower 15"
"1184","5","Billingham","Sheffield","First Half",00:27:59,"Tackle","Successful","Neutral",76.97,13.44,"Halfway to Opposition 22","Lower 15"
"1185","4","Billingham","Sheffield","First Half",00:27:59,"Tackle","Assist","Neutral",76.67,12.88,"Halfway to Opposition 22","Lower 15"
"1186","9","Billingham","Sheffield","First Half",00:28:05,"Tackle","Offload Allowed","Neutral",65.03,3.68000000000001,"Halfway to Opposition 22","Lower 15"
"1187","5","Billingham","Sheffield","First Half",00:29:10,"Tackle","Successful","Neutral",71.92,56.3,"Halfway to Opposition 22","Upper 15"
"1188","29","Billingham","Sheffield","First Half",00:29:10,"Tackle","Assist","Neutral",72.38,56.53,"Halfway to Opposition 22","Upper 15"
"1189","10","Billingham","Sheffield","First Half",00:29:17,"Tackle","Successful","Neutral",71.16,45.08,"Halfway to Opposition 22","Between 15's"
"1190","15","Billingham","Sheffield","First Half",00:29:27,"Tackle","Missed","Passive",55.24,1.66,"Halfway to Opposition 22","Lower 15"
"1191","29","Billingham","Sheffield","First Half",00:31:08,"Tackle","Missed","Passive",72.53,64.49,"Halfway to Opposition 22","Upper 15"
"1192","14","Billingham","Sheffield","First Half",00:31:08,"Tackle","Successful","Neutral",71.77,64.72,"Halfway to Opposition 22","Upper 15"
"1193","30","Billingham","Sheffield","First Half",00:31:17,"Tackle","Successful","Neutral",64.27,48.11,"Halfway to Opposition 22","Between 15's"
"1194","5","Billingham","Sheffield","First Half",00:31:17,"Tackle","Assist","Neutral",63.2,47.89,"Halfway to Opposition 22","Between 15's"
"1195","13","Billingham","Sheffield","First Half",00:31:26,"Tackle","Successful","Neutral",51.57,5.25,"Halfway to Opposition 22","Lower 15"
"1196","14","Billingham","Sheffield","First Half",00:31:37,"Tackle","Successful","Neutral",40.24,61.02,"Own 22 to Halfway","Upper 15"
"1197","1","Billingham","Sheffield","First Half",00:31:40,"Tackle","Successful","Dominant",35.35,54.96,"Own 22 to Halfway","Between 15's"
"1198","4","Billingham","Sheffield","First Half",00:33:07,"Tackle","Successful","Neutral",17.29,55.85,"Own 22","Upper 15"
"1199","5","Billingham","Sheffield","First Half",00:33:13,"Tackle","Successful","Neutral",16.06,53.84,"Own 22","Between 15's"
"1200","37","Billingham","Sheffield","First Half",00:33:18,"Tackle","Successful","Neutral",16.98,36.33,"Own 22","Between 15's"
"1201","7","Billingham","Sheffield","First Half",00:33:18,"Tackle","Assist","Neutral",17.9,34.87,"Own 22","Between 15's"
"1202","15","Billingham","Sheffield","First Half",00:33:26,"Tackle","Successful","Neutral",19.58,7.95,"Own 22","Lower 15"
"1203","24","Billingham","Sheffield","First Half",00:33:40,"Tackle","Successful","Neutral",69.32,5.14,"Halfway to Opposition 22","Lower 15"
"1204","1","Billingham","Sheffield","First Half",00:34:38,"Tackle","Successful","Neutral",91.51,6.04,"Oppostion 22","Lower 15"
"1205","29","Billingham","Sheffield","First Half",00:34:47,"Tackle","Successful","Neutral",91.05,14.01,"Oppostion 22","Lower 15"
